153	7183	4
2	367	19
1857	4293	8
11101	3347	12
4736	1613	8
12	2781	6
34094	3720	16
9165	5376	22
9838	2274	25
12	9240	4
136	5740	16
22120	6569	4
33247	5843	15
124	1516	12
101	8214	10
690	887	0
2542	2539	9
3024	8516	22
21293	8447	1
292	9887	14
171	8870	15
137	6287	1
23812	960	14
265	4383	2
102	1811	24
1817	3544	22
19690	3084	5
179	4955	1
21	9542	5
17031	4907	5
2162	940	7
104	1885	2
2	4399	1
108	4518	4
225	5987	11
23229	3624	1
110	7680	10
156	2762	17
39	2134	13
1669	7102	18
177	5823	0
12	4766	13
131	2128	10
3460	7743	2
22353	4595	4
130	2619	0
625	5384	1
12719	1352	0
27985	1058	6
112	2286	10
1195	6102	2
20363	6072	17
254	2953	1
117	6779	16
23471	936	12
30422	8704	24
59	5713	4
143	8124	6
14	825	13
948	5707	15
14982	5239	11
247	215	3
240	782	2
137	6637	31
133	6478	6
20912	1190	21
260	8239	0
284	3820	5
13388	790	5
170	5824	7
152	514	3
12	2863	37
858	8339	7
149	4360	2
4949	1076	1
166	5043	2
23556	1518	10
33568	5245	10
297	9934	1
153	3599	20
648	2962	0
8922	6666	27
7101	6216	6
568	2860	20
12	9685	10
618	5659	0
9	6610	5
1063	9899	18
1307	5362	12
117	8671	16
3178	4368	2
5377	4173	10
15324	8712	16
32170	8592	25
973	2806	18
142	6517	8
107	6828	9
112	2444	20
163	274	5
101	2357	24
12	3124	6
1006	7497	11
157	5388	3
2613	1357	4
22488	3781	6
721	785	11
121	4686	27
9379	3136	9
156	8777	3
10922	1987	18
39	7645	3
2485	6885	10
14	5974	11
515	3526	17
4434	7949	25
14	7570	18
12503	2157	26
138	7146	15
102	8632	13
104	9143	1
276	9066	1
57	1810	15
1254	2589	5
1401	3783	11
141	4400	23
29959	909	6
111	2279	2
29109	8341	3
2802	2922	14
30311	5735	13
5349	5457	13
14	402	23
105	8120	17
204	6313	10
4568	2290	1
183	590	9
1109	1694	17
109	2214	11
2724	8435	0
128	3186	3
2564	3177	1
434	6808	3
111	8134	2
145	4336	4
211	6359	25
18424	6617	20
176	7519	1
28790	6473	3
102	7160	5
899	1213	3
213	3903	1
14	9782	18
4987	8612	5
14	7445	16
33751	4204	6
223	5925	13
109	1453	4
6081	3485	13
210	7221	0
3897	5899	9
2813	4782	5
155	7651	13
29583	9551	6
160	7361	14
27848	3638	8
197	5370	1
112	7650	6
12011	465	0
119	6168	6
104	3222	11
144	8692	27
102	2391	5
4013	4443	5
102	3737	7
748	9998	4
1169	3534	11
126	9455	19
2786	9799	16
103	2930	21
112	7801	33
104	9629	11
135	1615	11
1415	6427	14
112	4491	23
114	6106	14
341	2002	9
293	9296	18
14	9492	14
122	8230	2
105	29	10
14	2195	11
122	1664	2
11386	9150	17
1556	7618	5
21035	4465	8
148	6921	2
3595	4605	10
1332	203	0
12	1459	12
139	8623	14
3956	2136	7
276	5540	1
131	8821	23
563	3199	11
2	4068	5
32064	2542	6
103	3519	6
169	2343	7
883	7356	18
10351	4240	22
6557	2795	13
134	1741	0
456	9763	9
2610	1846	1
131	6136	4
104	3184	6
290	3186	31
127	9395	10
1087	340	1
159	7456	15
12	7028	9
1710	5862	11
35179	6116	10
135	6051	24
281	6244	5
701	9502	1
13647	9306	2
12	6579	9
120	6649	7
319	6833	15
310	8000	8
177	5811	1
261	6436	7
8188	7129	1
456	3567	9
102	1085	5
151	5033	2
220	2521	15
3765	2307	15
14	373	14
314	5763	2
14	144	18
5883	8750	20
119	9186	36
23145	9918	3
761	9812	5
24973	7806	9
193	4086	16
506	4446	10
1424	7432	15
7700	5008	3
145	2747	4
240	4303	29
10895	6278	28
11421	4106	9
2	5738	0
29880	9576	22
333	8005	8
137	232	25
113	7422	2
138	194	5
152	3809	5
138	5760	15
940	7380	0
246	5885	14
892	5312	12
8050	5761	7
236	8123	10
1088	2554	6
156	8459	4
179	9044	19
23148	1685	13
142	4121	26
319	7772	5
101	8819	15
1119	3945	15
178	8604	0
671	1503	0
112	4011	11
10648	2304	6
380	820	19
8754	6212	10
1002	7676	6
2716	1263	8
14	8342	15
11545	3720	24
3271	9070	19
319	1051	4
14	8563	19
230	5277	0
102	7933	6
102	6451	4
214	155	9
835	4844	3
146	3954	22
2968	8202	16
7242	7093	16
3526	4194	7
752	7975	0
223	6373	3
22710	2079	17
107	9000	16
30317	5746	1
218	3954	28
148	2670	18
348	8500	9
133	9254	1
2302	7949	20
610	1447	23
102	9075	12
107	388	3
351	750	22
192	1622	19
12	6908	27
160	4706	10
24677	214	26
26598	3897	18
14	414	22
25896	7194	9
14	1616	20
102	4309	1
162	4976	0
8722	6988	9
424	6178	2
6940	8618	20
590	6707	5
11638	8908	1
12	5020	8
115	3123	0
114	8568	20
2844	365	9
113	2647	16
9	7301	37
27176	9866	6
129	572	4
244	4450	0
12	7475	13
26597	9304	12
107	8203	24
4292	9804	4
5643	2162	1
489	8342	14
6923	3464	25
287	1465	9
14	5688	20
234	9566	0
2772	6883	12
108	7372	4
1008	2925	1
467	7771	11
28794	7450	3
1822	3908	3
1713	4911	25
35081	3601	1
3163	8476	11
241	4743	3
1626	4226	7
492	9075	13
452	8855	16
152	7936	3
1712	1423	3
104	6098	27
131	5906	8
6928	3463	10
270	8815	11
6866	3145	1
654	7780	15
25522	7686	11
103	8061	8
10095	7877	1
116	5593	3
12	7697	17
102	7027	6
15261	6746	17
12	6202	15
113	5959	14
109	7834	5
110	6621	2
130	2891	0
359	4550	9
23216	6604	6
535	7229	9
14	2856	10
12	8713	22
825	6135	22
112	6739	20
107	9180	3
2938	3533	3
946	158	34
104	5478	10
144	5248	14
1208	9616	7
3887	354	28
17416	9559	13
158	9335	12
24646	7850	0
6432	1688	22
5682	6752	4
1875	2022	12
20825	4184	7
8	3028	27
2	3289	18
183	5364	17
286	322	0
102	4704	4
467	4581	1
127	8705	9
212	6574	17
110	2710	10
105	2726	3
124	891	8
130	2444	0
106	9905	7
23222	5293	8
101	193	3
1123	5480	22
164	4206	3
16800	5512	0
149	5269	8
14	1701	19
15482	2193	15
111	1590	3
197	1578	17
14	363	17
730	4294	2
102	3815	3
1911	8670	10
1384	4531	6
1786	7700	23
107	4376	16
304	8683	12
306	4768	2
109	2143	13
17622	5144	13
4330	7748	25
363	8012	3
3237	5215	14
12	6216	10
11460	8524	25
140	9539	14
131	4874	5
10815	4309	11
8	6101	10
12	9826	10
125	2233	9
129	590	1
14	8582	20
106	4702	10
14	8291	8
102	3104	3
19052	5215	5
373	5915	21
6225	2733	2
194	2913	3
253	9056	5
3496	9527	3
12	4618	5
12	902	13
145	7086	17
9623	5301	3
4830	6166	18
5231	1621	22
109	7166	9
5849	3053	5
192	2436	3
290	8771	14
2641	7445	12
132	1655	9
34328	3639	26
604	5436	11
144	3207	13
1011	2241	10
12	3049	14
179	8672	2
9	8620	11
2614	2964	25
1549	1759	13
6738	5932	35
747	7389	8
6907	4196	10
101	463	7
163	6244	18
12035	4761	4
4697	6881	18
155	6270	7
189	9022	15
5435	1956	14
11777	6526	11
180	1703	3
120	4086	37
344	4329	22
107	575	2
3526	146	14
12	4995	3
705	8839	9
1515	4023	1
101	5095	5
147	3421	11
145	3620	11
20346	7316	3
29247	5754	15
5519	3530	4
1677	4668	6
1977	7919	23
119	5037	11
123	7646	16
10052	6421	2
5158	5277	4
29422	7116	6
476	3590	9
136	8694	3
106	27	6
275	3920	1
106	510	26
384	4146	4
183	7323	18
8	4663	16
745	3587	8
238	28	0
8	5148	14
2	8190	0
112	146	3
2	4881	7
118	3813	12
118	8041	4
7720	9571	1
203	8637	6
109	1115	18
240	8249	9
1714	9780	4
12	6592	24
12	5423	31
5384	7723	0
8110	3999	8
12	2473	12
104	6278	29
28684	7577	2
928	2863	27
282	8016	19
169	3512	8
335	2151	13
343	4164	8
114	7400	1
31459	1708	19
5281	5640	3
9	610	6
2	6141	25
137	8433	15
142	4937	3
12	7247	12
12	5998	9
13850	5586	16
1042	1021	9
180	8856	33
120	2631	8
136	4656	21
111	7134	15
32726	6496	8
35062	79	2
3975	132	12
425	9429	0
246	8613	3
17581	4191	10
103	3500	12
182	4399	0
119	3759	11
29074	3848	24
1344	3031	7
531	9040	13
9931	7258	19
14	6377	21
319	364	2
191	6858	2
14	9697	9
118	8613	9
224	2996	9
3153	6802	0
109	9745	12
119	8298	9
102	8361	2
12	7949	11
174	2811	18
350	7035	5
245	1049	0
470	9543	17
174	7516	4
28259	8311	13
108	7221	2
134	1981	0
12	781	14
3811	897	18
2720	4866	7
2667	3524	9
12	6560	3
143	1258	8
31862	7013	28
172	404	13
34008	7074	11
116	996	25
3157	8299	4
9510	9055	26
102	7810	22
153	2038	26
29175	9364	22
1906	4777	12
332	501	1
1651	2379	4
1382	4873	7
14	8460	3
14	1705	18
518	3172	1
12	9063	9
109	9878	14
12	5291	12
2722	1544	16
20711	5928	14
12	3590	1
1359	9478	23
391	2401	2
101	3053	19
4555	1077	11
163	970	14
2201	3193	4
7033	7606	19
165	5603	17
103	4395	11
110	8982	9
5866	8161	3
1891	2219	19
919	5936	2
792	9398	1
14	8586	21
1832	2373	22
231	8589	19
109	5021	11
104	6688	18
14	2404	9
110	2589	9
105	7073	8
20092	2353	4
154	6196	0
12	906	12
178	8747	0
12	3941	11
4445	3199	14
1427	9876	13
579	7367	9
14	5384	22
114	9763	10
1075	4824	1
1757	5659	12
23788	6048	5
616	3660	6
6528	8578	4
16065	1781	2
295	3739	0
1242	854	0
115	3395	0
28338	8102	12
153	8830	7
45	5847	16
21073	3844	5
114	5509	7
124	4402	5
2094	2780	2
560	5896	23
9472	8087	9
121	568	4
285	3258	4
2017	7780	1
104	6959	2
10689	1548	13
405	5726	1
1435	3149	8
25988	2818	1
794	1279	18
296	9368	0
347	1995	4
115	3972	0
1913	8154	11
308	6023	1
9	3143	20
110	2096	5
83	7591	15
118	2243	7
14	6853	13
22158	7976	8
105	8879	6
6053	8347	5
351	4308	10
3530	6801	15
192	9326	8
3665	63	4
223	3635	1
12621	8778	30
1012	8833	5
108	8059	4
291	6699	3
8386	2202	3
12	2914	13
8478	2444	23
2818	4151	7
824	5628	7
4664	977	9
200	1399	3
7255	8415	16
4871	8518	10
126	3024	6
152	4184	4
957	4551	1
16	8594	15
14	7079	19
14	7273	17
1536	399	10
114	1517	7
528	7162	22
119	5352	10
2535	578	0
104	7429	8
28553	5469	4
107	4252	3
656	9147	28
28399	2787	2
24723	1817	5
12	9900	21
297	1015	19
128	2829	14
406	7160	13
104	2926	4
120	2502	5
103	548	11
13134	738	14
13001	5027	11
3575	6534	13
433	9805	9
8655	6228	6
2	987	2
129	7586	7
346	875	14
113	1440	7
20227	7657	1
8481	1602	22
125	9333	20
12	2734	23
117	6061	10
216	8965	28
9918	2341	4
126	543	5
124	6845	4
255	9716	4
103	7269	24
1561	7843	9
6309	300	18
3447	6255	16
159	8767	19
28632	9386	14
6195	2928	14
292	2980	17
3044	9536	20
116	706	15
108	561	13
105	2956	20
103	2150	4
3945	1636	7
1976	7855	2
6854	738	19
816	101	2
30040	7176	15
31242	8425	8
15722	4051	8
1217	1106	21
11123	6006	16
108	3230	8
101	7981	5
145	3585	12
22791	5950	19
1253	5611	1
104	7695	6
102	4335	13
9770	553	26
2690	9916	27
103	9478	24
926	5004	6
118	111	14
25612	6189	9
33888	8277	3
4699	2064	6
4090	9771	5
116	7298	8
140	8325	7
208	7819	3
26904	1759	6
139	7735	16
160	275	14
3262	7714	16
8789	4133	12
197	521	4
5533	7969	5
14	8968	9
111	4732	2
550	3059	13
17710	4402	15
103	4774	7
111	1236	4
1172	5118	7
8	3833	10
102	3019	6
131	9600	13
440	6776	0
318	4872	20
105	868	21
108	6997	4
14	7502	19
186	3793	5
1580	2025	8
115	3620	0
12	4491	8
12	1993	2
1069	4518	12
137	6905	14
422	3263	4
8037	3476	4
9879	8467	17
115	3299	0
955	9102	2
5585	9238	3
712	7257	12
162	5024	0
593	9863	0
14	9551	13
2677	994	11
12	8426	5
1402	4208	5
7074	1743	2
673	4299	0
635	8825	0
110	978	10
14	1664	20
1024	4470	6
103	3303	20
668	9835	28
22740	6067	1
3781	7251	6
1457	223	5
137	9527	6
32943	5342	15
135	8277	17
873	3720	11
110	1628	10
152	2901	9
642	8368	7
101	6729	9
27522	6782	1
2439	6368	21
4433	4508	13
228	5296	5
244	4530	0
106	7699	8
18293	2130	5
